customer_id,name,signup_date,segment,city
CUST1357,Ritu Patel,2023-08-03,Premium,Delhi
CUST1358,Gaurav Malhotra,2022-07-13,Regular,Hyderabad
CUST1359,Lakshmi Desai,2024-04-23,Regular,Bengaluru
CUST1360,Sneha Singh,2022-09-04,Premium,Bengaluru
CUST1361,Vivek Sharma,2023-04-11,Premium,Mumbai
CUST1362,Nikhil Gupta,2023-04-20,Regular,Delhi
CUST1363,Arjun Shetty,2024-02-13,Regular,Kolkata
CUST1364,Pooja Shetty,2022-08-31,Regular,Chennai
CUST1365,Ananya Menon,2023-03-31,Regular,Bengaluru
CUST1366,Lakshmi Chatterjee,2024-05-25,Regular,Delhi
CUST1367,Vivek Chatterjee,2023-07-22,Regular,Bengaluru
CUST1368,Rohit Gupta,2023-05-28,Premium,Mumbai
CUST1369,Lakshmi Bose,2023-07-05,Regular,Mumbai
CUST1370,Manish Sharma,2023-05-06,Regular,Mumbai
CUST1371,Deepak Patel,2023-04-29,Regular,Delhi
CUST1372,Sanjay Nair,2022-12-09,Regular,Pune
CUST1373,Meera Verma,2023-04-16,Regular,Mumbai
CUST1374,Vivek Desai,2023-07-15,Regular,Kolkata
CUST1375,Lakshmi Gupta,2024-02-22,Regular,Hyderabad
CUST1376,Ritu Patel,2022-08-10,Premium,Hyderabad
CUST1377,Suresh Shetty,2022-09-01,Premium,Delhi
CUST1378,Sneha Kulkarni,2023-08-15,Premium,Mumbai
CUST1379,Gaurav Gupta,2023-10-02,Regular,Kolkata
CUST1380,Karthik Shetty,2023-06-11,Regular,Delhi
CUST1381,Aditya Pillai,2024-03-18,Regular,Chennai
CUST1382,Pooja Malhotra,2022-11-03,,Bengaluru
CUST1383,Sneha Kulkarni,2023-03-04,Regular,Ahmedabad
CUST1384,Arjun Desai,2022-08-16,Regular,Mumbai
CUST1385,Kavya Malhotra,2022-07-26,Regular,Hyderabad
CUST1386,Ishita Gupta,2023-04-11,Regular,Delhi
CUST1387,Swati Malhotra,2023-10-09,Premium,Mumbai
CUST1388,Ananya Malhotra,2022-07-05,Regular,Bengaluru
CUST1389,Amit Iyer,2022-10-19,Premium,Bengaluru
CUST1390,Swati Patel,2022-07-24,Regular,Hyderabad
CUST1391,Vivek Iyer,2024-01-27,Regular,Kolkata
CUST1392,Meera Gupta,2023-09-11,Regular,Delhi
CUST1393,Neha Kulkarni,2023-01-14,Premium,Chennai
CUST1394,Pooja Chatterjee,2024-02-14,Premium,Pune
CUST1395,Lakshmi Reddy,2022-06-25,Regular,Mumbai
CUST1396,Lakshmi Desai,2022-11-04,Regular,Mumbai
CUST1397,Ananya Reddy,2022-07-02,Regular,Mumbai
CUST1398,Sanjay Iyer,2022-08-17,Regular,Bengaluru
CUST1399,Deepak Sharma,2023-09-16,Premium,Kolkata
CUST1400,Ritu Patel,2023-08-03,Regular,Delhi
CUST1401,Divya Kapoor,2023-06-27,Regular,Bengaluru
CUST1402,Rohit Chatterjee,2022-06-01,Regular,Delhi
CUST1403,Arjun Desai,2023-07-08,Premium,Kolkata
CUST1404,Vikram Pillai,2024-02-24,Regular,Bengaluru
CUST1405,Aditya Nair,2023-01-02,Regular,Bengaluru
CUST1406,Arjun Kulkarni,2023-07-09,Premium,Mumbai
CUST1407,Nisha Verma,2023-08-30,Regular,Delhi
CUST1408,Pooja Bhat,2024-02-29,Premium,Bengaluru
CUST1409,Arjun Chatterjee,2023-07-30,Premium,Mumbai
CUST1410,Anjali Bhat,2022-08-03,Regular,Mumbai
CUST1411,Priya Reddy,2022-06-29,Regular,Mumbai
CUST1412,Anjali Iyer,2024-03-23,Regular,Chennai
CUST1413,Lakshmi Singh,2022-10-05,Regular,Bengaluru
CUST1414,Lakshmi Patel,2022-08-31,Premium,Bengaluru
CUST1415,Vivek Desai,2022-11-17,Regular,Bengaluru
CUST1416,Vikram Joshi,2023-05-25,Regular,Hyderabad
CUST1417,Deepak Iyer,2024-02-01,Regular,Bengaluru
CUST1418,Amit Menon,2023-07-14,Regular,Delhi
CUST1419,Anjali Desai,2024-03-10,Regular,Pune
CUST1420,Harsh Gupta,2023-10-22,Premium,Chennai
CUST1421,Nisha Chatterjee,2024-02-15,Regular,Bengaluru
CUST1422,Rohit Desai,2024-04-30,Regular,Delhi
CUST1423,Nisha Sharma,2023-04-22,Regular,Bengaluru
CUST1424,Aditya Iyer,2023-06-01,Regular,Ahmedabad
CUST1425,Kavya Joshi,2022-08-16,Regular,Bengaluru
CUST1426,Neha Chatterjee,2023-07-10,Regular,Mumbai
CUST1427,Priya Pillai,2023-10-15,Regular,Mumbai
CUST1428,Gaurav Sharma,2022-09-24,Regular,Mumbai
CUST1429,Manish Bhat,2023-03-23,Regular,Chennai
CUST1430,Nisha Chatterjee,2023-05-09,Premium,Mumbai
CUST1431,Neha Bhat,2022-06-14,Premium,Kolkata
CUST1432,Suresh Malhotra,2023-10-03,Premium,Pune
CUST1433,Rohit Bose,2024-04-08,Regular,Kolkata
CUST1434,Harsh Shetty,2022-12-30,Regular,Mumbai
CUST1435,Arjun Gupta,2023-10-08,Premium,Bengaluru
CUST1436,Kavya Kapoor,2022-09-07,Premium,Mumbai
CUST1437,Gaurav Shetty,2023-03-19,Premium,Bengaluru
CUST1438,Vivek Nair,2024-02-22,Regular,Delhi
CUST1439,Arjun Rao,2023-11-19,Premium,Mumbai
CUST1440,Vivek Nair,2022-10-21,Premium,Mumbai
CUST1441,Kavya Verma,2023-12-30,Regular,Bengaluru
CUST1442,Arjun Kulkarni,2023-04-14,Regular,Bengaluru
CUST1443,Swati Patel,2022-09-09,Premium,Hyderabad
CUST1444,Priya Desai,2023-08-31,Premium,Kolkata
CUST1445,Meera Iyer,2023-12-03,Regular,Chennai
CUST1446,Manish Kulkarni,2024-03-28,Regular,Mumbai
CUST1447,Vivek Malhotra,2023-03-11,Regular,Pune
CUST1448,Neha Kapoor,2022-07-30,Regular,Pune
CUST1449,Vikram Desai,2023-09-18,Premium,Mumbai
CUST1450,Arjun Kulkarni,2023-09-16,Regular,Hyderabad
CUST1451,Gaurav Joshi,2023-03-24,Premium,Mumbai
CUST1452,Manish Malhotra,2023-08-18,Premium,Ahmedabad
CUST1453,Pooja Pillai,2024-02-24,Regular,Delhi
CUST1454,Aditya Kulkarni,2022-10-25,Regular,Bengaluru
CUST1455,Sanjay Patel,2023-12-29,Premium,Hyderabad
CUST1456,Sanjay Iyer,2024-04-04,Regular,Ahmedabad
CUST1457,Priya Joshi,2023-02-18,Premium,Delhi
CUST1458,Gaurav Shetty,2023-09-04,Premium,Bengaluru
CUST1459,Sanjay Verma,2023-09-12,Regular,Delhi
CUST1460,Lakshmi Patel,2022-09-15,Premium,Mumbai
CUST1461,Pooja Malhotra,2023-01-20,Regular,Kolkata
CUST1462,Shreya Shetty,2023-12-10,Premium,Mumbai
CUST1463,Gaurav Desai,2024-04-13,Regular,Chennai
CUST1464,Deepak Reddy,2024-03-11,Regular,Bengaluru
CUST1465,Vivek Gupta,2023-06-02,Premium,Mumbai
CUST1466,Harsh Verma,2024-05-06,Premium,Chennai
CUST1467,Kavya Rao,2023-08-16,Premium,Delhi
CUST1468,Deepak Rao,2023-06-19,Premium,Bengaluru
CUST1469,Neha Reddy,2022-09-06,Regular,Delhi
CUST1470,Shreya Bhat,2023-07-19,Regular,Chennai
CUST1471,Swati Desai,2022-08-08,Premium,Hyderabad
CUST1472,Anjali Singh,2022-08-29,Regular,Bengaluru
CUST1473,Anjali Rao,2023-10-20,Regular,Hyderabad
CUST1474,Manish Malhotra,2022-12-21,Regular,Bengaluru
CUST1475,Vikram Gupta,2022-09-13,Regular,Bengaluru
CUST1476,Nisha Joshi,2022-08-05,Premium,Bengaluru
CUST1477,Nikhil Nair,2024-05-07,Premium,Hyderabad
CUST1478,Suresh Iyer,2023-05-07,Premium,Hyderabad
CUST1479,Rahul Pillai,2023-02-19,Regular,Delhi
CUST1480,Ishita Verma,2023-12-05,Premium,Hyderabad
CUST1481,Vivek Kapoor,2023-10-03,Regular,Kolkata
CUST1482,Vivek Iyer,2022-06-25,Premium,Bengaluru
CUST1483,Aditya Gupta,2024-03-01,Premium,Mumbai
CUST1484,Nikhil Kulkarni,2024-04-23,Regular,Bengaluru
CUST1485,Divya Sharma,2023-03-16,Regular,Chennai
CUST1486,Pooja Verma,2022-06-14,Regular,Chennai
CUST1487,Rahul Reddy,2023-02-25,Regular,Ahmedabad
CUST1488,Harsh Pillai,2024-05-31,,Delhi
CUST1489,Harsh Malhotra,2023-05-04,Premium,Pune
CUST1490,Aditya Pillai,2022-11-20,Regular,Mumbai
CUST1491,Neha Sharma,2023-12-04,Regular,Mumbai
CUST1492,Shreya Bose,2022-08-17,Regular,Bengaluru
CUST1493,Nisha Pillai,2023-09-30,Premium,Mumbai
CUST1494,Swati Malhotra,2022-12-18,Regular,Mumbai
CUST1495,Amit Rao,2023-03-27,Regular,Mumbai
CUST1496,Ananya Bhat,2023-07-22,Regular,Hyderabad
CUST1497,Vivek Desai,2023-04-24,Regular,Bengaluru
CUST1498,Harsh Patel,2024-04-01,Regular,Chennai
CUST1499,Manish Sharma,2023-12-20,Premium,Ahmedabad
CUST1500,Nisha Iyer,2023-09-26,Regular,Delhi
